urlid,score_title,score_url,label_body,label_all
6660,0.558442,0.479745,0.0,0.0
2074,0.886571,0.870846,1.0,1.0
5375,0.852612,0.888811,1.0,1.0
1816,0.418017,0.462929,0.0,0.0
9802,0.858908,0.889759,1.0,1.0
7654,0.905990,0.838201,1.0,1.0
3784,0.707591,0.652391,1.0,1.0
9604,0.845181,0.822072,1.0,1.0
6397,0.694833,0.909013,1.0,1.0
7125,0.746847,0.879433,1.0,1.0
1460,0.860295,0.864442,1.0,1.0
5718,0.611701,0.523936,1.0,1.0
5452,0.643753,1.000000,1.0,1.0
7064,0.873870,0.817259,1.0,1.0
8272,0.877916,0.801803,1.0,1.0
3620,0.691336,0.000000,1.0,1.0
2772,0.717947,0.000000,0.0,0.0
5150,0.337546,0.435287,0.0,0.0
125,0.708759,0.483516,0.0,0.0
1005,0.190147,0.206996,0.0,0.0
616,0.752394,0.783840,1.0,1.0
9056,0.545559,0.237598,0.0,0.0
3972,0.292402,0.433953,0.0,0.0
746,0.578959,0.353636,0.0,0.0
10286,0.789698,0.663278,1.0,1.0
723,0.641306,0.591325,1.0,1.0
1283,0.523693,0.823643,0.0,0.0
8009,0.703933,0.734444,1.0,1.0
8509,0.489706,0.800000,0.0,0.0
8220,0.558096,0.000000,1.0,1.0
7393,0.886227,0.974741,1.0,1.0
8499,0.333102,0.527627,0.0,0.0
3789,0.198021,0.271768,0.0,0.0
9658,0.517950,0.557754,0.0,0.0
8171,0.489525,0.684664,0.0,0.0
1985,0.446068,0.431515,1.0,1.0
733,0.327358,0.313378,0.0,0.0
6706,0.558096,0.523574,0.0,0.0
6282,0.516831,0.572495,0.0,0.0
7243,0.654053,0.707124,0.0,0.0
3995,0.929191,0.958467,1.0,1.0
4375,0.613134,0.693324,1.0,1.0
1647,0.721048,0.625795,0.0,0.0
9306,0.915706,0.854191,1.0,1.0
9272,0.366938,0.365221,0.0,0.0
9464,0.503962,0.670345,0.0,0.0
5340,0.667408,0.533394,0.0,0.0
5475,0.932416,0.918525,1.0,1.0
4911,0.806536,0.859992,1.0,1.0
9315,0.579677,0.522058,1.0,1.0
811,0.558096,0.339976,0.0,0.0
6395,0.558096,0.547098,1.0,1.0
3229,0.574669,0.590886,0.0,0.0
2250,0.674837,0.619851,1.0,1.0
8433,0.626502,0.762339,1.0,1.0
10428,0.478186,0.500182,0.0,0.0
10461,0.650040,0.679099,0.0,0.0
8408,0.705254,0.756862,1.0,1.0
3945,0.735101,0.809212,1.0,1.0
863,0.561432,0.000000,1.0,1.0
4683,0.558096,0.546199,0.0,0.0
1162,0.971869,0.915246,1.0,1.0
9132,0.558096,0.761658,1.0,1.0
1076,0.439071,0.423423,0.0,0.0
7236,0.445715,0.333333,0.0,0.0
3218,0.657411,0.638643,0.0,0.0
6866,0.365441,0.458333,0.0,0.0
4997,0.777485,0.487879,1.0,1.0
9121,0.531498,0.291730,0.0,0.0
8696,0.411990,0.000000,0.0,0.0
3313,0.558096,0.494421,0.0,0.0
1421,0.558096,0.000000,0.0,0.0
80,0.532535,0.000000,0.0,0.0
8163,0.558096,0.700398,0.0,0.0
4583,0.693302,0.638298,1.0,1.0
4053,0.535714,0.323560,0.0,0.0
8693,0.473124,0.628772,0.0,0.0
4139,0.475961,0.518393,0.0,0.0
6976,0.607905,0.880952,0.0,0.0
3549,0.369059,0.477449,1.0,1.0
5534,0.529096,0.464728,0.0,0.0
1638,0.897093,0.888647,1.0,1.0
6375,0.852699,0.975930,1.0,1.0
1008,0.854913,0.000000,1.0,1.0
9120,0.948892,0.976402,1.0,1.0
8071,0.590075,0.613127,0.0,0.0
3266,0.898898,0.879433,1.0,1.0
10482,0.778608,0.691445,1.0,1.0
5288,0.593439,0.314728,0.0,0.0
6302,0.558096,0.705833,0.0,0.0
2183,0.537336,0.398382,0.0,0.0
9199,0.219057,0.283044,0.0,0.0
5441,0.303798,0.304951,0.0,0.0
4418,0.567156,0.516778,0.0,0.0
7287,0.668131,0.000000,1.0,1.0
1532,0.916036,0.841454,1.0,1.0
2978,0.483847,0.628444,0.0,0.0
1230,0.716548,0.937500,0.0,0.0
6423,0.896572,0.734358,1.0,1.0
9643,0.395754,0.511540,0.0,0.0
5142,0.462269,0.000000,0.0,0.0
9368,0.762578,0.661419,1.0,1.0
6132,0.765419,0.784559,1.0,1.0
9031,0.460211,0.577640,1.0,1.0
4767,0.569881,0.684211,1.0,1.0
844,0.558096,0.474155,0.0,0.0
10296,0.406530,0.547536,0.0,0.0
9045,0.574485,0.548536,0.0,0.0
10469,0.558096,0.395053,0.0,0.0
9223,0.558096,0.768109,0.0,0.0
9340,0.521959,0.479794,0.0,0.0
1226,0.454376,0.565476,0.0,0.0
686,0.629909,0.854885,1.0,1.0
4037,0.598546,0.643680,1.0,1.0
7620,0.558096,0.527083,0.0,0.0
9322,0.836701,0.807406,1.0,1.0
2943,0.296213,0.223059,0.0,0.0
6549,0.625399,0.515642,0.0,0.0
8124,0.491825,0.541318,0.0,0.0
1803,0.881966,0.888214,1.0,1.0
8025,0.298950,0.354880,0.0,0.0
368,0.316655,0.272222,0.0,0.0
3660,0.540671,0.513103,0.0,0.0
4943,0.558096,0.000000,0.0,0.0
9143,0.380933,0.479786,0.0,0.0
958,0.737620,0.798512,1.0,1.0
4272,0.558096,0.573666,0.0,0.0
200,0.453149,0.000000,0.0,0.0
7314,0.942127,0.955527,1.0,1.0
7827,0.647059,0.723936,0.0,0.0
252,0.598788,0.448413,0.0,0.0
2242,0.742010,0.859897,1.0,1.0
2804,0.416784,0.641370,0.0,0.0
8802,0.647719,0.524510,0.0,0.0
7645,0.840024,0.735297,1.0,1.0
7228,0.820437,0.653930,1.0,1.0
9200,0.434649,0.200000,0.0,0.0
4738,0.917411,0.941155,1.0,1.0
4513,0.909956,0.961089,1.0,1.0
7999,0.447542,0.464080,0.0,0.0
3938,0.388311,0.666667,0.0,0.0
8127,0.798252,0.877656,1.0,1.0
9265,0.558096,0.427082,0.0,0.0
7353,0.792448,0.850881,1.0,1.0
4772,0.537673,0.769817,1.0,1.0
4461,0.326599,0.392646,0.0,0.0
1335,0.558096,0.399911,0.0,0.0
9018,0.558096,0.704537,1.0,1.0
10460,0.958818,0.909704,1.0,1.0
7956,0.421497,0.653108,0.0,0.0
1238,0.448234,0.463535,0.0,0.0
2552,0.783044,0.729426,1.0,1.0
6517,0.661817,0.624131,1.0,1.0
5925,0.804307,0.764771,1.0,1.0
7413,0.581881,0.418181,0.0,0.0
3728,0.219057,0.255597,0.0,0.0
1103,0.822087,0.684083,1.0,1.0
3704,0.692150,0.710493,1.0,1.0
8413,0.535542,0.552163,1.0,1.0
4533,0.845560,0.701860,1.0,1.0
5449,0.810921,0.850082,1.0,1.0
7306,0.295833,0.277778,0.0,0.0
1401,0.944337,0.851828,1.0,1.0
7365,0.709883,0.835680,1.0,1.0
8363,0.427224,0.415841,0.0,0.0
3656,0.908641,0.000000,1.0,1.0
5683,0.781189,0.767561,1.0,1.0
1940,0.536147,0.000000,0.0,0.0
8674,0.371408,0.647834,0.0,0.0
6745,0.547572,0.560369,0.0,0.0
4431,0.939818,0.873807,1.0,1.0
2263,0.696917,0.764304,1.0,1.0
7506,0.946091,0.966847,1.0,1.0
4059,0.911636,0.869923,1.0,1.0
4588,0.423735,0.485714,0.0,0.0
8692,0.879523,0.840936,1.0,1.0
7258,0.890273,0.867535,1.0,1.0
5448,0.619750,0.639669,1.0,1.0
8865,0.558096,0.184774,0.0,0.0
1119,0.368761,0.452656,0.0,0.0
7642,0.826920,0.730316,1.0,1.0
9981,0.860281,0.898197,1.0,1.0
181,0.854931,0.785945,1.0,1.0
7528,0.443674,0.711253,1.0,1.0
9086,0.797093,0.734082,1.0,1.0
4963,0.320259,0.352847,0.0,0.0
5292,0.416667,0.353337,0.0,0.0
1254,0.558096,0.781905,0.0,0.0
2125,0.773374,0.928398,1.0,1.0
5601,0.863172,0.914121,1.0,1.0
2758,0.938474,0.783141,1.0,1.0
1922,0.200000,0.303030,1.0,1.0
5440,0.381567,0.262500,0.0,0.0
3001,0.810061,0.835176,1.0,1.0
4011,0.451938,0.433392,0.0,0.0
8604,0.874937,0.901118,1.0,1.0
2779,0.494571,0.563917,0.0,0.0
1568,0.113333,0.500000,0.0,0.0
10123,0.485473,0.435897,0.0,0.0
9053,0.573638,0.835281,0.0,0.0
8028,0.791284,0.736973,1.0,1.0
82,0.885508,0.711610,0.0,0.0
2845,0.830890,0.911894,1.0,1.0
10221,0.666390,0.794147,1.0,1.0
8598,0.687177,0.000000,1.0,1.0
5011,0.771608,0.000000,1.0,1.0
7401,0.415548,0.000000,0.0,0.0
8687,0.475429,0.430556,0.0,0.0
8767,0.899723,0.826527,1.0,1.0
10046,0.525162,0.571429,0.0,0.0
1920,0.553601,0.584748,0.0,0.0
4364,0.819570,0.762755,1.0,1.0
9395,0.567271,0.349448,0.0,0.0
3602,0.558096,0.486067,0.0,0.0
9038,0.496886,0.453365,0.0,0.0
7786,0.354292,0.398852,0.0,0.0
5106,0.751700,0.581457,1.0,1.0
9337,0.322463,0.531547,0.0,0.0
1575,0.270637,0.257363,0.0,0.0
10291,0.558096,0.785798,0.0,0.0
2965,0.681437,0.777128,1.0,1.0
1478,0.219057,0.260279,0.0,0.0
3625,0.520548,0.508508,0.0,0.0
7329,0.847345,0.868240,1.0,1.0
4116,0.602880,0.489307,1.0,1.0
9136,0.487221,0.527264,0.0,0.0
6870,0.927428,0.914283,1.0,1.0
4073,0.868584,0.755218,1.0,1.0
7863,0.546651,0.500742,0.0,0.0
7437,0.393830,0.000000,0.0,0.0
278,0.904270,0.888915,1.0,1.0
1977,0.558096,0.000000,0.0,0.0
8570,0.534275,0.602680,1.0,1.0
6800,0.462227,0.000000,0.0,0.0
8964,0.490634,0.374827,0.0,0.0
7534,0.779048,0.893521,1.0,1.0
6539,0.583366,0.807394,1.0,1.0
645,0.558096,0.759695,1.0,1.0
8223,0.558096,0.535731,0.0,0.0
610,0.545146,0.513981,0.0,0.0
1512,0.957935,0.929806,1.0,1.0
8340,0.878155,0.781048,1.0,1.0
4524,0.223368,0.500000,0.0,0.0
7465,0.501800,0.469417,0.0,0.0
6313,0.558096,0.388563,0.0,0.0
1873,0.315514,0.578251,0.0,0.0
1015,0.967766,0.976402,1.0,1.0
444,0.506142,0.589331,0.0,0.0
4967,0.764359,0.783891,1.0,1.0
8988,0.599184,0.583782,1.0,1.0
3199,0.762578,0.715354,1.0,1.0
8020,0.711917,0.734312,1.0,1.0
6103,0.510217,0.494085,0.0,0.0
362,0.413672,0.490228,0.0,0.0
7325,0.761639,0.767628,1.0,1.0
5730,0.487941,0.498024,0.0,0.0
10448,0.886942,0.879246,1.0,1.0
1452,0.567931,0.481257,0.0,0.0
6669,0.582001,0.623453,1.0,1.0
7892,0.669045,0.668346,0.0,0.0
7859,0.938820,0.906041,1.0,1.0
5866,0.900178,0.814446,1.0,1.0
2970,0.729824,0.808744,1.0,1.0
9609,0.461286,0.000000,0.0,0.0
893,0.606079,0.570824,0.0,0.0
4176,0.714775,0.823090,1.0,1.0
4280,0.333139,0.254273,0.0,0.0
3970,0.542877,1.000000,0.0,0.0
4516,0.561661,0.242982,0.0,0.0
7503,0.558096,0.685372,1.0,1.0
7955,0.796120,0.811018,1.0,1.0
9852,0.629645,0.664120,1.0,1.0
8380,0.558096,1.000000,1.0,1.0
9284,0.937242,0.894188,1.0,1.0
10386,0.516281,0.499549,0.0,0.0
4004,0.531266,0.576236,1.0,1.0
5328,0.384837,0.196376,0.0,0.0
9274,0.762172,0.834762,1.0,1.0
4646,0.703715,0.565380,1.0,1.0
396,0.919950,0.895798,1.0,1.0
5513,0.576201,0.467150,0.0,0.0
4117,0.558096,0.585909,0.0,0.0
3751,0.384125,0.363552,0.0,0.0
9767,0.558096,0.787425,0.0,0.0
1071,0.576659,0.693913,1.0,1.0
7812,0.694599,0.753986,1.0,1.0
5059,0.463244,0.312235,0.0,0.0
2667,0.552438,0.524108,0.0,0.0
9304,0.400063,0.384164,0.0,0.0
10385,0.432917,0.552378,0.0,0.0
7930,0.519317,0.578228,0.0,0.0
5225,0.415282,0.333193,0.0,0.0
9839,0.591161,0.341526,0.0,0.0
2831,0.503139,0.543062,0.0,0.0
2387,0.475051,0.489453,0.0,0.0
3433,0.625344,0.698154,1.0,1.0
5101,0.587781,0.539960,0.0,0.0
6357,0.942739,0.958245,1.0,1.0
5476,0.358540,0.535230,0.0,0.0
3807,0.722922,0.761074,1.0,1.0
10232,0.473295,0.572153,0.0,0.0
1508,0.711012,0.682813,1.0,1.0
6993,0.898985,0.890625,1.0,1.0
5505,0.415176,0.000000,0.0,0.0
6009,0.419365,0.272727,0.0,0.0
5301,0.839973,0.905537,1.0,1.0
6766,0.295393,0.413517,0.0,0.0
2248,0.455499,0.367222,1.0,1.0
8572,0.558096,0.407768,0.0,0.0
852,0.558096,0.285714,0.0,0.0
7871,0.942211,0.985849,1.0,1.0
6926,0.558096,0.821704,1.0,1.0
10220,0.829128,0.818410,1.0,1.0
9007,0.660208,0.396529,1.0,1.0
6990,0.708090,0.660050,1.0,1.0
2012,0.598430,0.000000,1.0,1.0
5645,0.625379,0.702855,0.0,0.0
9091,0.806267,0.953003,1.0,1.0
3797,0.592038,0.774439,0.0,0.0
7201,0.699202,0.571487,0.0,0.0
672,0.850786,0.934594,1.0,1.0
1257,0.879657,0.891641,1.0,1.0
2010,0.286642,0.468646,0.0,0.0
8222,0.916619,0.927353,1.0,1.0
9636,0.589619,0.000000,0.0,0.0
2746,0.966808,0.000000,1.0,1.0
2919,0.860258,0.898301,1.0,1.0
5231,0.558096,0.442932,0.0,0.0
5625,0.537327,0.456659,0.0,0.0
10254,0.620225,0.637900,0.0,0.0
2651,0.530469,0.546614,0.0,0.0
1740,0.797631,0.788131,1.0,1.0
3212,0.795649,0.588987,1.0,1.0
10502,0.324921,0.250000,0.0,0.0
7139,0.565664,0.496825,0.0,0.0
7210,0.558096,0.427970,0.0,0.0
10049,0.558846,0.602322,1.0,1.0
1621,0.341797,0.394673,0.0,0.0
2301,0.475701,0.559186,0.0,0.0
5798,0.932834,0.000000,1.0,1.0
3812,0.761917,0.879433,1.0,1.0
6190,0.587907,0.545192,1.0,1.0
5503,0.570136,0.401709,0.0,0.0
9972,0.360998,0.443996,0.0,0.0
5646,0.224635,0.242208,0.0,0.0
2003,0.906382,0.896851,1.0,1.0
1069,0.412187,0.465856,0.0,0.0
9656,0.809941,0.908224,1.0,1.0
279,0.558096,0.673743,1.0,1.0
4328,0.676618,0.640902,1.0,1.0
7105,0.255128,0.532828,0.0,0.0
1643,0.675084,0.526480,0.0,0.0
3108,0.432680,0.418425,0.0,0.0
3106,0.498825,0.584428,0.0,0.0
1626,0.469769,0.178571,0.0,0.0
9838,0.568881,0.293174,0.0,0.0
6994,0.749052,0.789524,1.0,1.0
3463,0.415767,0.530438,0.0,0.0
781,0.481367,0.654197,0.0,0.0
4337,0.481481,0.282819,0.0,0.0
1639,0.661456,0.549948,0.0,0.0
416,0.558096,0.292878,0.0,0.0
7687,0.890873,0.845946,1.0,1.0
9610,0.409537,0.219355,0.0,0.0
2519,0.563404,0.592550,0.0,0.0
10210,0.558096,0.248877,0.0,0.0
8633,0.908731,0.845917,1.0,1.0
1276,0.910885,0.891576,1.0,1.0
4764,0.743185,0.639304,0.0,0.0
7674,0.858843,0.927702,1.0,1.0
6550,0.688805,0.841325,1.0,1.0
3853,0.735366,0.000000,1.0,1.0
341,0.251515,0.230330,0.0,0.0
6258,0.445715,0.445236,0.0,0.0
1884,0.664634,0.497684,1.0,1.0
2855,0.419781,0.278710,0.0,0.0
2196,0.271189,0.355556,0.0,0.0
5326,0.425558,0.757061,1.0,1.0
6380,0.258891,0.286305,0.0,0.0
5580,0.446799,0.578678,0.0,0.0
4563,0.357740,0.275000,0.0,0.0
10414,0.604896,0.845461,1.0,1.0
3226,0.614321,0.743787,1.0,1.0
3175,0.769727,0.920575,1.0,1.0
9457,0.409443,0.000000,0.0,0.0
1705,0.432707,0.407715,0.0,0.0
5910,0.514667,0.493578,0.0,0.0
375,0.558096,0.568265,0.0,0.0
10333,0.389470,0.638298,0.0,0.0
3852,0.559005,0.688708,0.0,0.0
1971,0.734346,0.424242,0.0,0.0
8720,0.590093,0.697013,1.0,1.0
1860,0.555919,0.630242,0.0,0.0
10349,0.964075,0.967533,1.0,1.0
4605,0.520456,0.639176,0.0,0.0
7358,0.677445,0.744306,1.0,1.0
8258,0.558096,0.612668,0.0,0.0
5678,0.648715,0.599105,0.0,0.0
694,0.870726,0.931712,1.0,1.0
8482,0.478639,0.482106,0.0,0.0
1924,0.643258,0.511113,0.0,0.0
3716,0.682358,0.760879,1.0,1.0
3282,0.444748,1.000000,0.0,0.0
5746,0.458181,0.649159,0.0,0.0
1518,0.456578,0.403656,0.0,0.0
8741,0.567312,0.115385,0.0,0.0
7630,0.623895,0.615035,0.0,0.0
8276,0.301825,0.512096,0.0,0.0
6939,0.695238,0.000000,0.0,0.0
1435,0.871733,0.000000,1.0,1.0
8157,0.549768,0.566395,0.0,0.0
1041,0.479365,0.605928,0.0,0.0
4478,0.625939,0.657491,1.0,1.0
8307,0.410698,0.467532,0.0,0.0
2094,0.933273,0.948685,1.0,1.0
5916,0.646429,0.640803,1.0,1.0
9848,0.948152,0.895028,1.0,1.0
4803,0.915686,0.866667,0.0,0.0
2147,0.148352,0.380701,0.0,0.0
295,0.949513,0.917387,1.0,1.0
861,0.375833,0.435437,0.0,0.0
3822,0.000000,0.000000,0.0,0.0
5609,0.907997,0.771952,1.0,1.0
9450,0.815238,0.680303,0.0,0.0
4122,0.476848,0.435758,0.0,0.0
10558,0.480083,0.523723,0.0,0.0
4285,0.470673,0.544138,0.0,0.0
6184,0.877746,0.767092,1.0,1.0
7295,0.438076,0.592344,0.0,0.0
1926,0.710399,0.801389,1.0,1.0
5026,0.329379,0.000000,0.0,0.0
7952,0.845315,0.931069,1.0,1.0
4194,0.494068,0.522672,0.0,0.0
639,0.577973,0.664794,1.0,1.0
2130,0.388048,0.397456,0.0,0.0
3119,0.558096,0.605284,0.0,0.0
3251,0.524290,0.545683,0.0,0.0
5803,0.604962,0.402228,0.0,0.0
9553,0.596350,0.000000,1.0,1.0
5937,0.933959,0.896302,1.0,1.0
2133,0.558096,0.299861,0.0,0.0
693,0.232685,0.604404,0.0,0.0
5944,0.722204,0.724164,1.0,1.0
2227,0.765107,0.773159,1.0,1.0
9915,0.594103,0.443366,0.0,0.0
4044,0.519541,0.515875,1.0,1.0
6033,0.398880,0.624877,0.0,0.0
3270,0.732228,0.722126,1.0,1.0
7050,0.591298,0.581008,0.0,0.0
6185,0.545594,0.000000,1.0,1.0
7984,0.492992,0.447917,0.0,0.0
2109,0.871247,0.821863,1.0,1.0
2244,0.558096,0.169492,0.0,0.0
2481,0.364892,0.394488,0.0,0.0
4332,0.912241,0.879433,1.0,1.0
6016,0.732385,1.000000,0.0,0.0
10162,0.528172,0.670291,1.0,1.0
2453,0.621603,0.166667,1.0,1.0
6228,0.414197,0.523874,0.0,0.0
6166,0.457619,0.467876,0.0,0.0
1411,0.582954,0.636102,1.0,1.0
254,0.558096,0.645362,1.0,1.0
7479,0.383491,0.647984,0.0,0.0
1476,0.480931,0.405952,0.0,0.0
7801,0.684590,0.700436,1.0,1.0
4988,0.527925,0.000000,0.0,0.0
4694,0.721505,0.689150,0.0,0.0
10194,0.570596,0.582902,1.0,1.0
2574,0.719519,0.940698,1.0,1.0
8334,0.586749,0.000000,0.0,0.0
419,0.682792,0.411658,0.0,0.0
8643,0.905302,0.796869,1.0,1.0
2548,0.641865,0.434449,0.0,0.0
4615,0.869339,0.967907,1.0,1.0
8772,0.639002,0.734384,0.0,0.0
10463,0.833762,0.798880,1.0,1.0
6756,0.558096,0.500000,0.0,0.0
1503,0.947692,0.930458,1.0,1.0
4095,0.644978,0.000000,0.0,0.0
1723,0.775259,0.853976,1.0,1.0
8829,0.441549,0.397280,0.0,0.0
10085,0.446015,0.509818,0.0,0.0
4796,0.625831,0.297619,0.0,0.0
9756,0.254187,0.445952,0.0,0.0
2158,0.386191,0.549730,0.0,0.0
7273,0.504405,0.401709,0.0,0.0
3056,0.477159,0.541381,0.0,0.0
656,0.474463,0.553899,1.0,1.0
3074,0.445715,0.469813,0.0,0.0
4661,0.721248,0.784830,1.0,1.0
3958,0.711619,0.502082,0.0,0.0
4311,0.666667,0.494561,0.0,0.0
8375,0.850499,0.879433,1.0,1.0
7442,0.558096,0.547619,0.0,0.0
3839,0.558096,0.500762,0.0,0.0
6179,0.219057,0.288088,0.0,0.0
3786,0.621109,0.000000,0.0,0.0
8520,0.794278,0.696380,1.0,1.0
3664,0.282947,0.361275,0.0,0.0
2014,0.623390,0.743503,1.0,1.0
8298,0.729389,0.746844,0.0,0.0
4220,0.355458,0.469727,0.0,0.0
10127,0.872395,0.851065,1.0,1.0
6182,0.632990,0.513420,0.0,0.0
3206,0.948317,0.867514,1.0,1.0
8503,0.925049,0.917509,1.0,1.0
5682,0.773663,0.713296,1.0,1.0
5699,0.512592,0.593501,0.0,0.0
6215,0.909354,0.904049,1.0,1.0
1394,0.388061,0.295450,0.0,0.0
9582,0.573927,0.679175,1.0,1.0
10070,0.845214,0.885936,1.0,1.0
4940,0.812487,0.914997,1.0,1.0
4193,0.513161,0.000000,0.0,0.0
3400,0.506669,0.659730,1.0,1.0
4785,0.517602,0.594648,0.0,0.0
7460,0.685681,1.000000,1.0,1.0
5838,0.686032,0.620455,0.0,0.0
2503,0.486746,0.250000,0.0,0.0
2730,0.627457,0.709253,1.0,1.0
7156,0.451420,0.620883,0.0,0.0
5511,0.856994,0.735804,1.0,1.0
438,0.795667,0.729312,1.0,1.0
2233,0.821688,0.821572,1.0,1.0
2016,0.327503,0.398520,0.0,0.0
139,0.419465,0.497231,1.0,1.0
384,0.441513,0.577802,0.0,0.0
2313,0.558096,0.470404,0.0,0.0
5145,0.962995,0.956506,1.0,1.0
7864,0.436032,0.541244,0.0,0.0
1195,0.935430,0.903716,1.0,1.0
5365,0.218991,0.423423,0.0,0.0
6977,0.558096,0.200000,0.0,0.0
10001,0.389022,0.000000,1.0,1.0
567,0.462446,0.550815,0.0,0.0
9950,0.888029,0.862259,1.0,1.0
157,0.345751,0.164310,0.0,0.0
6553,0.788400,0.699391,1.0,1.0
7337,0.546589,0.576385,0.0,0.0
349,0.568530,0.705366,0.0,0.0
4874,0.720748,0.735833,0.0,0.0
10313,0.629389,0.781957,1.0,1.0
8421,0.558096,0.742271,0.0,0.0
9469,0.219057,0.493317,0.0,0.0
9314,0.954425,0.903716,1.0,1.0
3663,0.654048,0.250000,0.0,0.0
7216,0.654028,0.461651,0.0,0.0
8871,0.459719,0.562500,0.0,0.0
5743,0.616989,0.666667,1.0,1.0
2072,0.827943,0.906372,1.0,1.0
2654,0.309366,0.124579,0.0,0.0
5908,0.708311,0.416506,0.0,0.0
9863,0.517555,0.416725,0.0,0.0
457,0.779048,0.424107,0.0,0.0
6965,0.369963,0.181818,0.0,0.0
3030,0.320193,0.442580,0.0,0.0
7765,0.528370,0.537092,0.0,0.0
748,0.363398,0.372544,0.0,0.0
6304,0.502313,0.000000,0.0,0.0
9606,0.734208,0.272727,0.0,0.0
10351,0.536541,0.595653,0.0,0.0
406,0.862813,0.897182,1.0,1.0
8120,0.527075,0.353129,0.0,0.0
8486,0.918608,0.946420,1.0,1.0
6998,0.917265,0.925062,1.0,1.0
77,0.962336,0.966617,1.0,1.0
841,0.538534,0.625304,0.0,0.0
7709,0.361981,0.000000,0.0,0.0
7404,0.822863,0.729394,1.0,1.0
5606,0.647474,0.000000,0.0,0.0
965,0.828986,0.989691,1.0,1.0
3163,0.677112,0.529643,0.0,0.0
10192,0.459763,0.482930,0.0,0.0
6163,0.296789,0.327688,0.0,0.0
9865,0.457633,0.000000,0.0,0.0
9518,0.207918,0.217340,0.0,0.0
1267,0.500374,0.533430,0.0,0.0
2051,0.906536,0.886266,1.0,1.0
2046,0.405638,0.257143,0.0,0.0
1464,0.935641,0.878333,1.0,1.0
2153,0.188719,0.209642,0.0,0.0
6612,0.578335,0.707334,0.0,0.0
4971,0.604897,0.742787,0.0,0.0
866,0.327317,0.389692,0.0,0.0
4124,0.576576,0.610970,0.0,0.0
5086,0.695686,0.898124,1.0,1.0
4351,0.537247,0.597319,0.0,0.0
8101,0.503298,0.486928,0.0,0.0
7912,0.440988,1.000000,0.0,0.0
2504,0.707305,0.631905,1.0,1.0
2837,0.340465,0.364508,0.0,0.0
2034,0.558096,0.562500,1.0,1.0
4844,0.865537,0.781035,1.0,1.0
7780,0.554027,0.572699,0.0,0.0
5901,0.465036,0.000000,0.0,0.0
3296,0.558096,0.000000,0.0,0.0
7299,0.548119,0.559586,1.0,1.0
8574,0.440291,0.000000,0.0,0.0
7472,0.937427,0.950943,1.0,1.0
2276,0.322512,0.606718,0.0,0.0
5980,0.478253,0.479422,0.0,0.0
3184,0.426315,0.438563,0.0,0.0
4359,0.681732,0.779974,1.0,1.0
1064,0.749918,0.776299,1.0,1.0
9039,0.302276,0.280537,0.0,0.0
6376,0.441647,0.159309,0.0,0.0
1706,0.558096,0.796624,1.0,1.0
7970,0.578367,0.348753,0.0,0.0
3540,0.888705,0.856058,1.0,1.0
1407,0.558096,1.000000,0.0,0.0
4561,0.481203,0.484138,0.0,0.0
6691,0.583823,0.578827,1.0,1.0
7172,0.427872,0.494305,0.0,0.0
1923,0.558096,0.758503,0.0,0.0
4407,0.459719,0.620040,1.0,1.0
6777,0.594060,0.475167,0.0,0.0
2600,0.515043,0.499792,0.0,0.0
1936,0.496189,0.503408,0.0,0.0
9778,0.415134,0.294640,0.0,0.0
2766,0.583934,0.748096,1.0,1.0
6668,0.701757,0.732282,1.0,1.0
9013,0.658212,0.458520,0.0,0.0
4319,0.317320,0.276814,0.0,0.0
3263,0.779361,0.757334,1.0,1.0
1612,0.848770,0.866559,1.0,1.0
5132,0.508432,0.518122,0.0,0.0
216,0.775534,0.944269,1.0,1.0
7232,0.558096,0.489277,0.0,0.0
9373,0.405895,0.408497,0.0,0.0
5030,0.704771,0.579167,1.0,1.0
10107,0.558096,0.838176,1.0,1.0
8309,0.933208,0.879433,1.0,1.0
8449,0.805684,0.753280,1.0,1.0
6961,0.553885,0.545853,0.0,0.0
4954,0.399707,0.401709,0.0,0.0
7344,0.620464,0.000000,1.0,1.0
8146,0.912745,0.658458,1.0,1.0
1132,0.697199,0.584574,1.0,1.0
6145,0.782127,0.704762,1.0,1.0
1353,0.686929,0.811240,1.0,1.0
3624,0.875144,0.857361,1.0,1.0
5058,0.956109,0.916578,1.0,1.0
9789,0.789014,0.000000,0.0,0.0
7290,0.586870,0.352941,0.0,0.0
8583,0.734525,0.111111,0.0,0.0
1088,0.937485,0.927425,1.0,1.0
9210,0.689743,0.700665,1.0,1.0
8240,0.295320,0.379720,0.0,0.0
3326,0.376404,0.455215,0.0,0.0
6315,0.487054,0.520268,1.0,1.0
8410,0.872193,0.967907,1.0,1.0
4535,0.558096,0.000000,0.0,0.0
5991,0.773244,0.734743,0.0,0.0
1874,0.684615,0.769217,0.0,0.0
1898,0.460315,0.438993,0.0,0.0
3557,0.925580,0.943950,1.0,1.0
8587,0.851966,0.860465,1.0,1.0
4190,0.219057,0.340400,0.0,0.0
7261,0.675869,0.668788,1.0,1.0
6854,0.518205,0.568213,0.0,0.0
9375,0.558096,0.861428,0.0,0.0
6317,0.933137,0.979178,1.0,1.0
7713,0.914797,0.949853,1.0,1.0
7058,0.890150,0.852524,1.0,1.0
7628,0.460425,0.466989,1.0,1.0
3513,0.648023,0.640326,0.0,0.0
7953,0.915939,0.657210,1.0,1.0
3445,0.477019,0.297953,0.0,0.0
