urlid,label,label_title,label_url
6870,0.822416,0.911363,0.913101
4073,0.798643,0.822393,0.751683
7863,0.510174,0.370882,0.400361
7437,0.458823,0.385566,0.000000
278,0.750145,0.911404,0.882593
1977,0.424242,0.456107,0.410127
8570,0.657052,0.558995,0.609985
6800,0.395630,0.443843,0.410127
8964,0.504297,0.377958,0.317763
7534,0.774591,1.000000,0.866901
6539,0.727733,0.638010,0.807388
645,0.424242,0.456107,0.766662
8223,0.424242,0.456107,0.543974
610,0.515424,0.385007,0.459294
1512,0.731407,0.931640,0.941479
8340,0.803058,0.873792,0.748381
4524,0.503557,0.152420,0.428571
7465,0.424242,0.436073,0.469368
6313,0.424242,0.456107,0.388563
1873,0.459318,0.315780,0.577715
1015,0.724654,0.938368,0.975606
444,0.475135,0.452699,0.340322
4967,0.827215,0.601199,0.729345
8988,0.689577,0.627341,0.596886
3199,0.675961,0.811604,0.750000
8020,0.727786,0.701235,0.769990
6103,0.455180,0.471218,0.253229
362,0.477600,0.363173,0.463444
7325,0.767279,0.778490,0.734186
5730,0.562911,0.378091,0.497564
10448,0.788807,0.882421,0.872228
1452,0.539902,0.345455,0.479971
6669,0.552163,0.588330,0.619202
7892,0.424242,0.696115,0.662617
7859,0.778077,0.943433,0.904820
5866,0.800806,0.831513,0.817625
2970,0.608928,0.781673,0.809208
9609,0.424242,0.368470,0.410127
893,0.538563,0.628054,0.569178
4176,0.596630,0.762915,0.870295
4280,0.511490,0.287198,0.256542
3970,0.498733,0.479365,0.592982
4516,0.364934,0.644111,0.242806
7503,0.424242,0.456107,0.681409
7955,0.703303,0.824293,0.810624
9852,0.636537,0.573438,0.622174
8380,0.794999,0.456107,0.410127
9284,0.777936,0.909205,0.894851
10386,0.513611,0.475230,0.483389
4004,0.628163,0.569331,0.572828
5328,0.488080,0.428584,0.200625
9274,0.798740,0.914295,0.832292
4646,0.424242,0.485668,0.568044
396,0.779664,0.919806,0.895402
5513,0.520159,0.493939,0.468353
4117,0.506150,0.318756,0.586305
3751,0.473593,0.331227,0.365933
9767,0.424242,0.456107,0.736314
1071,0.630598,0.656435,0.728595
7812,0.742493,0.788860,0.753237
5059,0.474177,0.405785,0.316177
2667,0.513526,0.465630,0.453495
9304,0.484724,0.282375,0.387131
10385,0.504739,0.411111,0.602536
7930,0.484935,0.526556,0.570276
5225,0.430374,0.388727,0.335968
9839,0.489755,0.511532,0.356388
2831,0.472871,0.506270,0.521527
2387,0.487852,0.456615,0.488212
3433,0.580005,0.627235,0.704372
5101,0.549095,0.493819,0.529110
6357,0.804164,0.934630,0.963897
5476,0.512055,0.440598,0.498598
3807,0.804075,0.655998,0.760363
10232,0.485617,0.400193,0.559717
1508,0.607883,0.776605,0.504493
6993,0.705621,0.915626,0.890604
5505,0.522037,0.442042,0.410127
6009,0.535847,0.266667,0.307692
5301,0.684460,0.908502,0.864238
6766,0.486019,0.233140,0.399579
2248,0.577018,0.418570,0.400093
8572,0.424242,0.456107,0.460414
852,0.424242,0.456107,0.260870
7871,0.743286,0.918873,0.984211
6926,0.424242,0.456107,0.793927
10220,0.753352,0.848485,0.801902
9007,0.789205,0.693686,0.396717
6990,0.797173,0.705188,0.622028
2012,0.590832,0.555613,0.410127
5645,0.493296,0.620505,0.687811
9091,0.737489,0.811307,0.953184
3797,0.504499,0.621469,0.768642
7201,0.501322,0.523094,0.572024
672,0.757630,0.860526,0.912371
1257,0.787380,0.937044,0.892405
2010,0.476731,0.203341,0.189973
8222,0.759663,0.960989,0.910921
9636,0.532638,0.531010,0.410127
2746,0.666095,0.919023,0.410127
2919,0.755823,0.862106,0.887815
5231,0.424242,0.456107,0.396860
5625,0.568389,0.560962,0.412797
10254,0.489395,0.695251,0.660870
2651,0.526301,0.490027,0.541561
1740,0.691525,0.794708,0.776735
3212,0.632901,0.718102,0.333333
10502,0.464206,0.384615,0.200000
7139,0.494052,0.564762,0.470817
7210,0.424242,0.456107,0.394449
10049,0.636195,0.599359,0.602536
1621,0.538816,0.281690,0.366675
2301,0.425209,0.409112,0.544790
5798,0.721247,0.948801,0.410127
3812,0.819910,0.678449,0.410127
6190,0.629262,0.639991,0.536850
5503,0.469504,0.563592,0.401709
9972,0.519220,0.368651,0.387404
5646,0.224942,0.270070,0.226498
2003,0.742090,0.935290,0.893794
1069,0.525438,0.298358,0.421877
9656,0.596170,0.837386,0.915194
279,0.731389,0.456107,0.684596
4328,0.648090,0.675487,0.635764
7105,0.599039,0.315934,0.532828
1643,0.494678,0.547150,0.553846
3108,0.522738,0.320145,0.358196
3106,0.524366,0.285154,0.515051
1626,0.399010,0.513310,0.178571
9838,0.407461,0.514184,0.288744
6994,0.584751,0.810130,0.762636
3463,0.430203,0.408049,0.498891
781,0.541126,0.521119,0.627666
4337,0.344850,0.550296,0.282928
1639,0.451139,0.555930,0.469911
416,0.424242,0.456107,0.301386
7687,0.629433,0.907243,0.845946
9610,0.476951,0.364583,0.215354
2519,0.478522,0.517696,0.439017
10210,0.424242,0.456107,0.214178
8633,0.778307,0.949292,0.846842
1276,0.730875,0.965149,0.891161
4764,0.536674,0.653473,0.651790
7674,0.752493,0.680658,0.678908
6550,0.793384,0.745310,0.906130
3853,0.595772,0.617921,0.410127
341,0.276149,0.352101,0.236819
6258,0.512110,0.315789,0.431158
1884,0.651076,0.692942,0.497684
2855,0.455443,0.270047,0.270725
2196,0.424242,0.295399,0.300000
5326,0.690674,0.395926,0.513013
6380,0.496042,0.233111,0.285952
5580,0.425186,0.314839,0.442828
4563,0.451156,0.346999,0.330270
10414,0.685010,0.715771,0.714731
3226,0.661373,0.618846,0.771051
3175,0.696547,0.796391,0.848708
9457,0.424242,0.571482,0.410127
1705,0.406600,0.448296,0.332058
5910,0.475123,0.586513,0.504184
375,0.424242,0.456107,0.566780
10333,0.495982,0.322785,0.410127
3852,0.549996,0.580846,0.713052
1971,0.513254,0.517544,0.416667
8720,0.598825,0.748597,0.719796
1860,0.575774,0.580030,0.586424
10349,0.799973,0.945716,0.967965
4605,0.488007,0.636640,0.579817
7358,0.756540,0.726168,0.737294
8258,0.424242,0.456107,0.632222
5678,0.387916,0.351811,0.278126
694,0.724016,0.880715,0.919671
8482,0.468226,0.517843,0.497400
1924,0.470720,0.608055,0.517871
3716,0.739020,0.928571,0.763202
3282,0.423260,0.387371,0.410127
5746,0.509176,0.352148,0.541029
1518,0.471550,0.453530,0.403653
8741,0.480131,0.550699,0.115385
7630,0.539888,0.620772,0.549559
8276,0.488738,0.304975,0.489353
6939,0.532131,0.745772,0.410127
1435,0.694646,0.915314,0.410127
8157,0.529919,0.494719,0.510259
1041,0.424242,0.444444,0.605928
4478,0.693219,0.588390,0.638400
8307,0.465529,0.499908,0.467445
2094,0.847954,0.932137,0.957849
5916,0.553883,0.672286,0.653339
9848,0.816749,0.923725,0.899203
4803,0.560548,0.729055,0.600000
2147,0.457131,0.207283,0.376412
295,0.765312,0.956019,0.919833
861,0.475976,0.438804,0.432717
3822,0.511104,0.456107,0.410127
5609,0.771669,0.924655,0.782164
9450,0.424242,0.646640,0.680444
4122,0.478127,0.530355,0.425211
10558,0.478630,0.416514,0.544863
4285,0.354990,0.486272,0.546884
6184,0.756229,0.769350,0.663343
7295,0.354990,0.606383,0.285714
1926,0.720237,0.774839,0.801372
5026,0.410423,0.252689,0.410127
7952,0.753346,0.919302,0.914725
4194,0.483085,0.479415,0.521773
639,0.678761,0.613133,0.556231
2130,0.484900,0.495349,0.410779
3119,0.509565,0.000000,0.605267
3251,0.533889,0.450572,0.469651
5803,0.491988,0.540142,0.401964
9553,0.520771,0.583744,0.410127
5937,0.793681,0.975908,0.895763
2133,0.424242,0.456107,0.282222
693,0.505140,0.166667,0.468593
5944,0.531685,0.757229,0.728060
2227,0.652226,0.754109,0.782431
9915,0.461100,0.540427,0.446914
4044,0.601766,0.540120,0.513930
6033,0.341532,0.417901,0.428325
3270,0.715159,0.766756,0.733953
7050,0.512157,0.548123,0.581896
6185,0.568779,0.691436,0.410127
7984,0.561103,0.472963,0.447875
2109,0.692607,0.853136,0.822252
2244,0.424242,0.456107,0.169492
2481,0.478339,0.327688,0.391937
4332,0.770328,0.868202,1.000000
6016,0.424242,0.578943,0.410127
10162,0.834689,0.474752,0.656659
2453,0.562194,0.549198,0.166667
6228,0.478542,0.330215,0.532746
6166,0.424242,0.272727,0.482140
1411,0.593240,0.568848,0.632419
254,0.424242,0.456107,0.462251
7479,0.507287,0.314865,0.647984
1476,0.499511,0.357143,0.196620
7801,0.728965,0.741145,0.742642
4988,0.522854,0.513701,0.000000
4694,0.528659,0.526475,0.667140
10194,0.551709,0.525072,0.499538
2574,0.747984,0.705029,0.931423
8334,0.424422,0.614045,0.410127
419,0.494303,0.446980,0.411658
8643,0.773943,0.957071,0.796869
2548,0.585756,0.630803,0.368197
4615,0.795929,0.873132,0.969508
8772,0.534345,0.626082,0.734454
10463,0.770364,0.848320,0.799253
6756,0.424242,0.456107,0.410127
1503,0.818935,0.915568,0.915260
4095,0.492453,0.565661,0.410127
1723,0.723939,0.778864,0.853724
8829,0.481359,0.254167,0.393755
10085,0.588685,0.397285,0.516677
4796,0.486110,0.603944,0.331818
9756,0.469167,0.269324,0.419027
2158,0.413750,0.148811,0.549794
7273,0.502350,0.574309,0.401709
3056,0.508320,0.547873,0.521755
656,0.575325,0.495253,0.471084
3074,0.485045,0.250000,0.469799
4661,0.697601,0.798845,0.763340
3958,0.652869,0.713580,0.514561
4311,0.466554,0.500000,0.485672
8375,0.831810,0.799514,1.000000
7442,0.424242,0.456107,0.547619
3839,0.424242,0.456107,0.498262
6179,0.252364,0.207910,0.288136
3786,0.533024,0.534884,0.410127
8520,0.753613,0.801251,0.728053
3664,0.456184,0.259400,0.329221
2014,0.798744,0.635321,0.752311
8298,0.500543,0.725878,0.747256
4220,0.354990,0.323191,0.416550
10127,0.821122,0.878964,0.838214
6182,0.546686,0.585009,0.510460
3206,0.709996,0.979566,0.867510
8503,0.720922,0.902955,0.907457
5682,0.692334,0.814636,0.698525
5699,0.468824,0.335737,0.658412
6215,0.791803,0.926153,0.892443
1394,0.460314,0.344280,0.267713
9582,0.593244,0.540947,0.691833
10070,0.869755,0.881884,0.886557
4940,0.761633,0.819167,0.886703
4193,0.476893,0.311290,0.410127
3400,0.582681,0.419637,0.578063
4785,0.488458,0.428235,0.541445
7460,0.699268,0.833704,0.410127
5838,0.518518,0.750000,0.620455
2503,0.424242,0.305000,0.222222
2730,0.736636,0.692608,0.705482
7156,0.519737,0.445707,0.583333
5511,0.725853,0.846598,0.736211
438,0.764594,0.757561,0.684264
2233,0.787699,0.833333,0.821247
2016,0.466879,0.330235,0.330989
139,0.586921,0.465460,0.498942
384,0.424242,0.475189,0.492028
2313,0.424242,0.456107,0.619095
5145,0.861085,0.961615,0.931183
7864,0.424242,0.368421,0.465261
1195,0.845849,0.933209,0.900443
5365,0.457098,0.132569,0.400000
6977,0.424242,0.000000,0.212121
10001,0.321426,0.245614,0.410127
567,0.281046,0.499243,0.552800
9950,0.682142,0.906443,0.862383
157,0.517197,0.364168,0.209266
6553,0.752982,0.742335,0.719301
7337,0.513436,0.531398,0.575828
349,0.536165,0.515837,0.650684
4874,0.424242,0.750116,0.708902
10313,0.731184,0.677508,0.782169
8421,0.424242,0.456107,0.742244
9469,0.353030,0.207910,0.492517
9314,0.819949,0.949354,0.894548
3663,0.363246,0.428571,0.250000
7216,0.513452,0.455593,0.421284
8871,0.424242,0.441630,0.562417
5743,0.740057,0.628011,0.666667
2072,0.567714,0.872020,0.765962
2654,0.444442,0.244516,0.123256
5908,0.518413,0.422931,0.416506
9863,0.481994,0.547403,0.405934
457,0.539253,0.645988,0.424066
6965,0.444914,0.295754,0.166667
3030,0.510616,0.243843,0.391855
7765,0.499076,0.491845,0.539717
748,0.410079,0.356365,0.352415
6304,0.488090,0.350562,0.410127
9606,0.501205,0.797342,0.272727
10351,0.480079,0.439154,0.581761
406,0.810297,0.866145,0.904493
8120,0.457900,0.516127,0.353719
8486,0.806740,0.916682,0.941801
6998,0.749271,0.931781,0.910954
77,0.748464,0.954386,0.968119
841,0.512988,0.461333,0.628690
7709,0.475866,0.366255,0.410127
7404,0.803681,0.800484,0.796162
5606,0.560856,0.576471,0.410127
965,0.728763,0.850253,0.994062
3163,0.426846,0.380728,0.456456
10192,0.539466,0.457645,0.427079
6163,0.346495,0.293517,0.327598
9865,0.497922,0.513421,0.410127
9518,0.249305,0.199480,0.217379
1267,0.508642,0.502684,0.358777
2051,0.795928,0.918777,0.881392
2046,0.501568,0.371627,0.243902
1464,0.812868,0.928352,0.862311
2153,0.353990,0.200647,0.212841
6612,0.514140,0.649448,0.668816
4971,0.543521,0.647390,0.717773
866,0.508849,0.272294,0.392045
4124,0.528550,0.600702,0.610970
5086,0.718761,0.660171,0.888793
4351,0.527689,0.510998,0.539932
8101,0.505315,0.415980,0.413652
7912,0.547670,0.484784,0.436508
2504,0.772975,0.595173,0.512531
2837,0.403699,0.312119,0.331585
2034,0.580342,0.456107,0.562417
4844,0.742872,0.844920,0.762159
7780,0.470584,0.571800,0.549549
5901,0.358445,0.458705,0.410127
3296,0.000000,0.456107,0.410127
7299,0.726496,0.625386,0.550606
8574,0.562258,0.473469,0.410127
7472,0.716586,0.922664,0.964198
2276,0.465333,0.271739,0.602472
5980,0.495658,0.445145,0.464412
3184,0.538826,0.369704,0.472942
4359,0.575012,0.608870,0.751129
1064,0.657895,0.790552,0.787302
9039,0.439103,0.223163,0.280164
6376,0.530176,0.379518,0.159294
1706,0.424242,0.456107,0.798118
7970,0.485862,0.436184,0.351041
3540,0.692461,0.868828,0.871019
1407,0.424242,0.456107,1.000000
4561,0.587321,0.507983,0.461573
6691,0.763103,0.580922,0.574945
7172,0.505674,0.392942,0.487766
1923,0.424242,0.456107,0.556548
4407,0.717627,0.383260,0.483712
6777,0.511665,0.378329,0.474907
2600,0.559117,0.585055,0.449604
1936,0.470218,0.485018,0.516816
9778,0.430798,0.342423,0.295409
2766,0.578433,0.597760,0.690335
6668,0.664412,0.748769,0.747988
9013,0.549032,0.633089,0.481778
4319,0.291390,0.353018,0.276642
3263,0.704139,0.798312,0.779910
1612,0.778535,0.909398,0.825856
5132,0.538650,0.521676,0.518640
216,0.824992,0.831976,0.888992
7232,0.424242,0.456107,0.357034
9373,0.490683,0.301336,0.272727
5030,0.575808,0.642414,0.600410
10107,0.424242,0.456107,0.841725
8309,0.702488,0.988095,1.000000
8449,0.630168,0.801338,0.729120
6961,0.511559,0.560302,0.551429
4954,0.455073,0.388889,0.401709
7344,0.722536,0.713461,0.410127
8146,0.751945,0.939184,0.667242
1132,0.721628,0.592052,0.585427
6145,0.771300,0.824483,0.704762
1353,0.616156,0.712361,0.771905
3624,0.747070,0.873556,0.843325
5058,0.715550,0.923956,0.919206
9789,0.424242,0.830476,0.410127
7290,0.499173,0.510886,0.222222
8583,0.424242,0.618040,0.111111
1088,0.767631,0.945414,0.930576
9210,0.592637,0.501823,0.685732
8240,0.495572,0.262962,0.379716
3326,0.506441,0.334313,0.449818
6315,0.705101,0.525350,0.531209
8410,0.707019,0.856671,0.969508
4535,0.599239,0.456107,0.410127
5991,0.608275,0.777917,0.764119
1874,0.521396,0.494253,0.724035
1898,0.454450,0.433667,0.438613
3557,0.791892,0.906218,0.949116
8587,0.721306,0.856334,0.847965
4190,0.353030,0.207910,0.288825
7261,0.660810,0.627469,0.702620
6854,0.556031,0.573126,0.568175
9375,0.424242,0.456107,0.809255
6317,0.722558,0.878597,0.928267
7713,0.671879,0.889446,0.931685
7058,0.755969,0.855561,0.853596
7628,0.544097,0.522473,0.459802
3513,0.563074,0.589489,0.656923
7953,0.803904,0.930572,0.666667
3445,0.516667,0.429097,0.311156
8461,0.651286,0.711668,0.602555
2834,0.514831,0.250000,0.554470
3414,0.424242,0.841111,0.410127
9262,0.746617,0.893895,0.746424
9235,0.473416,0.348717,0.315596
3146,0.412036,0.456989,0.438127
3379,0.534649,0.473216,0.544340
1701,0.546721,0.818031,0.752061
5527,0.424264,0.332946,0.621744
8031,0.632921,0.880516,0.832554
4032,0.700712,0.667413,0.478379
9782,0.724992,0.693524,0.739496
7656,0.622590,0.646544,0.410127
2985,0.755104,0.907729,0.856098
9334,0.613449,0.677116,0.604844
3343,0.424242,0.490645,0.469620
4760,0.481674,0.514532,0.541837
10311,0.754408,0.670283,0.601041
2609,0.586490,0.588256,0.646554
5117,0.476156,0.395846,0.368939
6724,0.849485,0.899305,0.950763
671,0.785256,0.748367,0.846059
798,0.495325,0.507519,0.268570
2341,0.647895,0.478571,0.639853
4262,0.820104,0.874447,0.902824
1950,0.772639,0.936436,0.926592
799,0.793034,0.987889,0.844869
2575,0.740691,0.940171,0.866422
660,0.687268,0.759616,0.857892
6432,0.424242,0.456107,0.664361
3168,0.815478,0.759373,0.686798
7435,0.771716,0.824939,0.907015
4010,0.798521,0.963336,0.926358
2882,0.654014,0.720691,0.781250
5930,0.747682,0.848145,0.839540
7716,0.536018,0.431398,0.410127
4054,0.508345,0.442006,0.461495
3148,0.509722,0.534255,0.511977
670,0.491980,0.299020,0.447875
3519,0.514425,0.220264,0.285663
5770,0.474969,0.580893,0.494267
8876,0.654670,0.702577,0.442901
8357,0.424242,0.456107,0.733849
1620,0.620703,0.898964,0.859397
8558,0.532261,0.335783,0.476944
6786,0.688446,0.896396,0.844697
3825,0.424242,0.456107,0.349413
5857,0.388253,0.314879,0.389012
7685,0.543413,0.626207,0.429915
3947,0.528027,0.470607,0.540058
6449,0.359211,0.265432,0.410127
8636,0.424242,0.456107,0.410127
6046,0.603313,0.859377,0.854139
3205,0.585971,0.643075,0.410127
9435,0.716563,0.813551,0.857286
6865,0.387045,0.337217,0.370370
281,0.788660,0.931098,0.939244
6922,0.502297,0.224265,0.260870
3536,0.495196,0.526925,0.610644
4555,0.379547,0.250000,0.240026
5364,0.589172,0.456107,0.704762
2483,0.739637,0.619480,0.640543
3524,0.657514,0.910864,0.896694
3117,0.509926,0.456107,0.410127
1152,0.530044,0.469166,0.569756
3912,0.512263,0.483368,0.481015
1297,0.694352,0.930932,0.885872
2896,0.412617,0.165138,0.393026
5804,0.751157,0.741654,0.790980
5722,0.641938,0.550465,0.560452
189,0.400713,0.323718,0.378552
2376,0.546482,0.466667,0.410127
4635,0.506558,0.102911,0.679805
4801,0.715852,0.949037,0.891722
5972,0.512631,0.484890,0.332971
2461,0.519916,0.333333,0.519176
1168,0.484332,0.415895,0.457337
5136,0.658029,0.629923,0.701852
7806,0.688994,0.648997,0.410127
2559,0.649168,0.528978,0.687472
2139,0.564448,0.698707,0.733657
10562,0.424242,0.473618,0.519640
1497,0.501610,0.475700,0.516739
4757,0.608340,0.787491,0.410127
1354,0.523575,0.356074,0.376986
5896,0.768282,0.916147,0.896558
6453,0.494233,0.247723,0.392141
1426,0.519166,0.571957,0.568627
4271,0.475908,0.441410,0.433900
7673,0.689397,0.797913,0.763440
7782,0.411524,0.303107,0.423913
8181,0.504745,0.601601,0.516786
1797,0.547269,0.468018,0.467225
8615,0.795460,0.961237,0.860876
3097,0.734672,0.889943,0.776857
5306,0.549780,0.557082,0.527434
9633,0.505893,0.402996,0.658271
8700,0.475832,0.711653,0.636886
9876,0.719700,0.717764,0.761192
8045,0.496568,0.456107,0.466667
7750,0.506499,0.519324,0.274306
6370,0.606079,0.877811,0.828132
7093,0.533963,0.672017,0.622159
8018,0.460710,0.478564,0.531666
1118,0.424242,0.456107,0.367424
4849,0.682408,0.784181,0.821087
9627,0.456530,0.456107,0.410127
829,0.516515,0.569214,0.578629
4164,0.547178,0.408441,0.401726
1707,0.761532,0.922395,0.889024
6752,0.453692,0.279121,0.494790
6236,0.474556,0.453465,0.464516
4052,0.398081,0.459574,0.410127
5283,0.424242,0.456107,0.422896
2856,0.694174,0.700913,0.790819
4630,0.588859,0.630221,0.523851
9563,0.774185,0.909894,0.804011
6576,0.716488,0.914833,0.951416
5721,0.461410,0.456107,0.454139
4305,0.646521,0.819966,0.706333
8972,0.462835,0.409219,0.602351
1694,0.718329,0.778867,0.740740
3582,0.773521,0.857141,0.840626
3913,0.550659,0.256250,0.386341
470,0.599631,0.707606,0.726664
4195,0.526584,0.365497,0.410127
3422,0.380078,0.315075,0.320589
9744,0.623228,0.456107,0.410127
4206,0.445446,0.555556,0.471520
7971,0.701515,0.673718,0.711263
141,0.548757,0.619492,0.537201
1994,0.779909,0.975989,0.916706
1602,0.657630,0.896930,0.410127
1031,0.509073,0.288727,0.405221
9150,0.531465,0.478152,0.474848
8528,0.537956,0.496322,0.410127
7545,0.470230,0.340729,0.239823
7448,0.402406,0.268169,0.456208
1821,0.523535,0.454705,0.275270
10075,0.532205,0.466667,0.301136
5242,0.472354,0.394955,0.347663
822,0.452743,0.320029,0.316223
4826,0.247497,0.312933,0.315323
910,0.424242,0.456107,0.562774
10147,0.424242,0.456107,0.767575
2018,0.751429,0.765725,0.784139
8916,0.554354,0.333333,0.332824
4880,0.542848,0.509263,0.524513
184,0.481024,0.369918,0.470413
6081,0.734027,0.662500,0.722431
4281,0.533641,0.479160,0.379242
7418,0.861960,0.876988,0.931104
6054,0.273007,0.452615,0.445902
7972,0.424242,0.456107,0.868417
4894,0.758379,0.911440,1.000000
5313,0.603928,0.596289,0.567337
5046,0.375773,0.661984,0.178571
7183,0.536174,0.625853,0.410127
5347,0.512364,0.323192,0.416137
5051,0.608236,0.695684,0.745125
495,0.585512,0.490975,0.625154
5985,0.701296,0.931880,0.828372
1227,0.748193,0.681704,0.555556
7594,0.597247,0.579333,0.698743
6178,0.434182,0.345126,0.388403
9344,0.621796,0.671122,0.801826
3681,0.748746,0.825216,0.838846
2805,0.661045,0.933673,0.410127
8237,0.448038,0.293823,0.328252
5139,0.655293,0.945484,0.888448
2347,0.518709,0.300699,0.575201
1978,0.457682,0.552195,0.498226
7824,0.424242,0.566445,0.410127
873,0.736500,0.720312,0.686269
2569,0.517078,0.534336,0.603505
4704,0.728456,0.804014,0.827937
6974,0.621027,0.490678,0.519466
4454,0.490936,0.445252,0.601668
35,0.530934,0.520185,0.516308
8231,0.507779,0.370528,0.173736
9280,0.494500,0.523972,0.356388
6567,0.526635,0.395499,0.301630
2088,0.755605,0.729807,0.841856
925,0.747264,0.916762,0.929819
9958,0.468255,0.184912,0.200000
5234,0.510338,0.350233,0.480329
7623,0.424242,0.456107,0.894521
6074,0.560873,0.263095,0.389899
8115,0.503907,0.538204,0.275080
10462,0.760854,0.708399,0.824856
5008,0.424242,0.337067,0.399306
1256,0.515831,0.466784,0.577946
5001,0.532991,0.552892,0.592453
6885,0.460928,0.425430,0.342391
7509,0.646272,0.750279,0.700051
6251,0.714223,0.879190,0.785136
7250,0.696727,0.364407,0.441860
9502,0.616266,0.539242,0.619679
267,0.505494,0.391491,0.410127
4109,0.573553,0.665573,0.655781
819,0.449394,0.257780,0.242781
9397,0.654948,0.480321,0.581995
3707,0.554535,0.316290,0.345076
870,0.743312,0.864046,0.721409
10203,0.424242,0.456107,0.410127
9241,0.632824,0.668129,0.540761
5215,0.424242,0.488418,0.493945
982,0.701946,0.618404,0.613537
3878,0.406160,0.326808,0.308242
1847,0.424242,0.456107,0.585140
10457,0.749427,0.866667,0.912567
7811,0.424242,0.456107,0.160802
6205,0.468392,0.514468,0.455727
8311,0.491990,0.526398,0.431860
7657,0.424242,0.269324,0.484079
8174,0.424242,0.456107,0.466359
2119,0.534625,0.291667,0.395833
7893,0.637358,0.628452,0.579731
7754,0.696120,0.541638,0.574939
3684,0.424242,0.456107,0.891394
3585,0.578960,0.632590,0.596338
300,0.515603,0.303599,0.362287
9176,0.762520,0.877531,0.863019
5879,0.768548,0.923674,0.853470
1457,0.723510,0.883333,0.795691
5040,0.560417,0.512343,0.562417
1862,0.490219,0.333407,0.342958
9749,0.750454,0.854567,0.908939
161,0.859321,0.833333,0.734165
6134,0.748004,0.708179,0.710526
4995,0.353179,0.304904,0.399425
54,0.467459,0.342820,0.431273
5125,0.438994,0.624574,0.655342
2032,0.526047,0.529126,0.532074
8210,0.480062,0.507800,0.425123
3816,0.494245,0.259259,0.309091
1769,0.740666,0.833333,0.944444
6156,0.601935,0.572226,0.684211
8667,0.733786,0.915130,0.875299
2974,0.464603,0.467312,0.273925
3417,0.356445,0.374518,0.410127
2835,0.558183,0.600585,0.586224
1668,0.741743,0.822837,0.908882
10028,0.501601,0.442406,0.530178
5619,0.532423,0.475222,0.519647
3169,0.625664,0.443972,0.688038
9153,0.422328,0.518755,0.410127
8746,0.793087,0.840304,0.884982
8049,0.625874,0.662392,0.410127
10564,0.669806,0.645833,0.700962
8691,0.454139,0.281725,0.357112
2765,0.822480,0.694204,0.673005
52,0.527693,0.521119,0.420161
2663,0.544344,0.581767,0.702991
3014,0.679771,0.725662,0.775018
9453,0.755368,0.899005,0.706333
8078,0.483505,0.466245,0.315242
2356,0.424242,0.369732,0.260870
7595,0.674963,0.709955,0.410127
2195,0.424242,0.456107,0.720142
7633,0.779469,0.852007,0.831216
1259,0.491517,0.351812,0.368668
5214,0.493120,0.511905,0.410127
531,0.545046,0.545873,0.473509
2398,0.623293,0.457051,0.410127
5458,0.774948,0.844708,0.709348
2794,0.556878,0.670116,0.410127
153,0.411567,0.436742,0.178571
256,0.588988,0.559697,0.441860
8787,0.445173,0.357282,0.354406
4496,0.702360,0.906884,0.819561
9649,0.494886,0.580330,0.454198
461,0.430882,0.246190,0.255141
502,0.381795,0.304459,0.337236
529,0.459316,0.305461,0.194668
5529,0.528019,0.456107,0.704762
9391,0.797323,0.923534,0.956192
1032,0.619389,0.605333,0.608162
9896,0.476708,0.236364,0.325630
5557,0.612498,0.615084,0.670551
1836,0.457339,0.485393,0.312360
3476,0.478761,0.661384,0.330270
7104,0.492865,0.532319,0.448175
5480,0.501328,0.564669,0.525559
1717,0.578606,0.503327,1.000000
1333,0.798395,0.913883,0.937497
1806,0.507589,0.519803,0.427015
8297,0.538644,0.488380,0.637903
2806,0.327331,0.243796,0.158661
3407,0.424242,0.422565,0.422641
10518,0.499494,0.385304,0.526552
6043,0.480841,0.528858,0.445054
8857,0.730057,0.680730,0.665786
8456,0.495359,0.356031,0.463108
427,0.482293,0.416226,0.208026
4028,0.607723,0.470708,1.000000
1988,0.503035,0.266721,0.292850
7354,0.500825,0.325443,0.284928
2393,0.533579,0.571138,0.590599
452,0.571974,0.677402,0.521945
5445,0.659155,0.650412,0.666913
7637,0.723876,0.724344,0.803402
5486,0.566817,0.715549,0.713002
4175,0.598541,0.670404,0.556530
6068,0.457726,0.469497,0.336715
8968,0.519545,0.460760,0.684211
9384,0.703954,0.709028,0.685064
7470,0.574957,0.739311,0.709735
9319,0.735606,0.972894,0.982393
5817,0.798536,0.734361,0.753335
10294,0.776795,0.925228,0.833153
1313,0.424242,0.437500,0.552885
10181,0.543062,0.488453,0.261210
5269,0.289648,0.192566,0.178571
127,0.428350,0.296528,0.450088
989,0.722399,0.868249,0.849088
10234,0.424242,0.456107,0.754044
4799,0.797419,0.940004,0.925764
3834,0.489057,0.419248,0.552826
9206,0.424242,0.409711,0.230942
4753,0.496041,0.470598,0.519445
4437,0.470614,0.456107,0.427491
3520,0.747608,0.696450,0.410127
10124,0.410407,0.166667,0.410127
1318,0.424242,0.452532,0.536515
2055,0.575977,0.729167,0.655714
690,0.804704,0.951606,0.871873
1294,0.504540,0.357500,0.360783
6522,0.813532,0.862518,0.847057
4453,0.483713,0.495697,0.356931
624,0.481113,0.418375,0.566293
2863,0.713280,0.959745,0.807341
4922,0.424242,0.456107,0.607462
4120,0.429743,0.181561,0.285663
8164,0.472327,0.457581,0.558434
2317,0.423810,0.618129,0.534324
6058,0.423225,0.325581,0.379806
1428,0.623913,0.758869,0.625000
3577,0.804552,0.944444,0.410127
